,sample,gamma,x,y,in_sample_payoff1,in_sample_payoff2,oos_mean1,oos_std1,oos_min1,oos_mean2,oos_std2,oos_min2
401,36,0.5,[0. 1.],[0. 1.],0.8000000021360066,0.8000000021360066,0.7635000020385513,0.424932642855588,0.0,0.7635000020385513,0.424932642855588,0.0
402,36,0.6000000000000001,[0. 1.],[0. 1.],0.8000000022592881,0.8000000022592881,0.7635000021562082,0.42493264292107097,0.0,0.7635000021562082,0.42493264292107097,0.0
403,36,0.7000000000000001,[0. 1.],[0. 1.],0.8000000024049537,0.8000000024049537,0.763500002295228,0.42493264299844363,0.0,0.763500002295228,0.42493264299844363,0.0
404,36,0.8,[0. 1.],[0. 1.],0.8000000025721382,0.8000000025721382,0.7635000024547842,0.4249326430872463,0.0,0.7635000024547842,0.4249326430872463,0.0
405,36,0.9,[0. 1.],[0. 1.],0.800000002759877,0.800000002759877,0.7635000026339578,0.42493264318696683,0.0,0.7635000026339578,0.42493264318696683,0.0
406,36,1.0,[0. 1.],[0. 1.],0.8000000029670897,0.8000000029670897,0.7635000028317165,0.424932643297031,0.0,0.7635000028317165,0.424932643297031,0.0
407,37,0.0,[0.6 0.4],[0.6 0.4],1.4399999999981026,1.4400000000007678,1.5349079999982582,0.9739144888199092,0.16000000000092354,1.5349080000016404,0.9739144888230523,0.16000000000092354
408,37,0.1,[0.541 0.459],[0.541 0.459],1.3249931353801285,1.3249931386736713,1.4440498544941096,0.9291795763670732,0.21091906910313957,1.444049858673615,0.9291795803513279,0.21091906910313957
409,37,0.2,[0.49 0.51],[0.49 0.51],1.2314863258025999,1.231486325802545,1.3683045089179202,0.8887639305033531,0.2604518430439304,1.3683045089178512,0.8887639305032858,0.2604518430439304
410,37,0.30000000000000004,[0. 1.],[0. 1.],0.599999986160271,0.599999986160271,0.7634999823889445,0.42493263191942665,0.0,0.7634999823889445,0.42493263191942665,0.0
411,37,0.4,[1. 0.],[1. 0.],2.3999999447583154,2.3999999447583154,2.2322999486183273,1.309097640021011,0.0,2.2322999486183273,1.309097640021011,0.0
412,37,0.5,[0. 1.],[0. 1.],0.5999999851958144,0.5999999851958144,0.7634999811616736,0.42493263123637826,0.0,0.7634999811616736,0.42493263123637826,0.0
413,37,0.6000000000000001,[1. 0.],[1. 0.],2.3999999883799212,2.3999999883799212,2.232299989191874,1.3090976638147378,0.0,2.232299989191874,1.3090976638147378,0.0
414,37,0.7000000000000001,[0. 1.],[0. 1.],0.5999999837161527,0.5999999837161527,0.7634999792788045,0.4249326301884506,0.0,0.7634999792788045,0.4249326301884506,0.0
415,37,0.8,[0. 1.],[0. 1.],0.5999999827706614,0.5999999827706614,0.7634999780756664,0.42493262951883376,0.0,0.7634999780756664,0.42493262951883376,0.0
416,37,0.9,[0. 1.],[0. 1.],0.5999999816798868,0.5999999816798868,0.7634999766876557,0.4249326287463241,0.0,0.7634999766876557,0.4249326287463241,0.0
417,37,1.0,[1. 0.],[1. 0.],2.3999999999942236,2.3999999999942236,2.232299999994627,1.3090976701498442,0.0,2.232299999994627,1.3090976701498442,0.0
418,38,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
419,38,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
420,38,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
421,38,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
422,38,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
423,38,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
424,38,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
425,38,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
426,38,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
427,38,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
428,38,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
429,39,0.0,[0. 1.],[0. 1.],0.5999999152246802,0.5999999152246802,0.7634998921234057,0.42493258168134673,0.0,0.7634998921234057,0.42493258168134673,0.0
430,39,0.1,[0. 1.],[0. 1.],0.5999999864804908,0.5999999864804908,0.7634999827964247,0.42493263214621324,0.0,0.7634999827964247,0.42493263214621324,0.0
431,39,0.2,[0. 1.],[0. 1.],0.5999999862525599,0.5999999862525599,0.7634999825063824,0.4249326319847877,0.0,0.7634999825063824,0.4249326319847877,0.0
432,39,0.30000000000000004,[0. 1.],[0. 1.],0.5999999858782802,0.5999999858782802,0.7634999820301118,0.4249326317197149,0.0,0.7634999820301118,0.4249326317197149,0.0
433,39,0.4,[0. 1.],[0. 1.],0.5999999853563542,0.5999999853563542,0.7634999813659605,0.42493263135007603,0.0,0.7634999813659605,0.42493263135007603,0.0
434,39,0.5,[0. 1.],[0. 1.],0.5999999846851396,0.5999999846851396,0.7634999805118404,0.4249326308747077,0.0,0.7634999805118404,0.4249326308747077,0.0
435,39,0.6000000000000001,[0. 1.],[0. 1.],0.5999999462916659,0.5999999462916659,0.7634999316561448,0.4249326036836406,0.0,0.7634999316561448,0.4249326036836406,0.0
436,39,0.7000000000000001,[0. 1.],[0. 1.],0.5999999432144785,0.5999999432144785,0.7634999277404241,0.4249326015043117,0.0,0.7634999277404241,0.4249326015043117,0.0
437,39,0.8,[0. 1.],[0. 1.],0.5999999396632482,0.5999999396632482,0.763499923221483,0.4249325989892555,0.0,0.763499923221483,0.4249325989892555,0.0
438,39,0.9,[0. 1.],[0. 1.],0.5999999356370526,0.5999999356370526,0.7634999180981495,0.4249325961378189,0.0,0.7634999180981495,0.4249325961378189,0.0
439,39,1.0,[1. 0.],[1. 0.],3.0000008811325776,3.0000011927570047,2.232300655650751,1.3090980546491966,0.0,2.232300919285017,1.3090982092534342,0.0
440,40,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
441,40,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
442,40,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
443,40,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
444,40,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
445,40,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
446,40,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
447,40,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
448,40,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
449,40,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
450,40,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
451,41,0.0,[0.091 0.909],[0.091 0.909],0.27272727272719144,0.2727272727269592,0.8591925619831656,0.49829825005548406,0.024793388429729356,0.8591925619825761,0.49829825005500467,0.024793388429729356
452,41,0.1,[0.081 0.919],[0.081 0.919],0.26329458477421225,0.26329458477426565,0.8486899162177964,0.48898908347696474,0.019815455305894774,0.8486899162179318,0.48898908347707243,0.019815455305894774
453,41,0.2,[0.072 0.928],[0.072 0.928],0.25475608459425814,0.2547560845982364,0.8388428844637837,0.4804264768652053,0.015623339354089893,0.8388428844738807,0.48042647687303264,0.015623339354089893
454,41,0.30000000000000004,[0.064 0.936],[0.064 0.936],0.24701065977559034,0.24701065982693254,0.8295927371286888,0.4725620613910433,0.012113958438475776,0.8295927372589956,0.47256206148948565,0.012113958438475776
455,41,0.4,[0.055 0.945],[0.055 0.945],0.23997071556408353,0.23997071584718616,0.8208874858910884,0.46535021050430947,0.00919903651065458,0.8208874866096029,0.46535021103262997,0.00919903651065458
456,41,0.5,[1. 0.],[1. 0.],3.000000000000036,3.000000000000036,2.2323000000000266,1.3090976701530106,0.0,2.2323000000000266,1.3090976701530106,0.0
457,41,0.6000000000000001,[0. 1.],[0. 1.],0.19999999999972964,0.19999999999972964,0.7634999999989677,0.42493264172043993,0.0,0.7634999999989677,0.42493264172043993,0.0
458,41,0.7000000000000001,[0. 1.],[0. 1.],0.19999999999970836,0.19999999999970836,0.7634999999988866,0.4249326417203947,0.0,0.7634999999988866,0.4249326417203947,0.0
459,41,0.8,[0. 1.],[0. 1.],0.19999999999968474,0.19999999999968474,0.7634999999987966,0.4249326417203445,0.0,0.7634999999987966,0.4249326417203445,0.0
460,41,0.9,[1. 0.],[1. 0.],3.000000000000047,3.000000000000047,2.232300000000035,1.3090976701530155,0.0,2.232300000000035,1.3090976701530155,0.0
461,41,1.0,[1. 0.],[1. 0.],3.0000000000000515,3.0000000000000515,2.2323000000000373,1.3090976701530173,0.0,2.2323000000000373,1.3090976701530173,0.0
462,42,0.0,[0. 1.],[0. 1.],1.000000008716652,1.000000008716652,0.7635000066551638,0.4249326454250044,0.0,0.7635000066551638,0.4249326454250044,0.0
463,42,0.1,[0. 1.],[0. 1.],1.0000000087890617,1.0000000087890617,0.7635000067104487,0.4249326454557736,0.0,0.7635000067104487,0.4249326454557736,0.0
464,42,0.2,[0. 1.],[0. 1.],1.0000000014991335,1.0000000014991335,0.7635000011445885,0.4249326423580452,0.0,0.7635000011445885,0.4249326423580452,0.0
465,42,0.30000000000000004,[0. 1.],[0. 1.],1.0000000015489434,1.0000000015489434,0.7635000011826184,0.424932642379211,0.0,0.7635000011826184,0.424932642379211,0.0
466,42,0.4,[0. 1.],[0. 1.],1.0000000016186104,1.0000000016186104,0.7635000012358091,0.4249326424088148,0.0,0.7635000012358091,0.4249326424088148,0.0
467,42,0.5,[0. 1.],[0. 1.],1.0000000017081456,1.0000000017081456,0.763500001304169,0.4249326424468613,0.0,0.763500001304169,0.4249326424468613,0.0
468,42,0.6000000000000001,[0. 1.],[0. 1.],1.0000000018175612,1.0000000018175612,0.7635000013877079,0.4249326424933555,0.0,0.7635000013877079,0.4249326424933555,0.0
469,42,0.7000000000000001,[0. 1.],[0. 1.],1.00000000194687,1.00000000194687,0.7635000014864352,0.42493264254830293,0.0,0.7635000014864352,0.42493264254830293,0.0
470,42,0.8,[0. 1.],[0. 1.],1.000000002096086,1.000000002096086,0.7635000016003618,0.42493264261170977,0.0,0.7635000016003618,0.42493264261170977,0.0
471,42,0.9,[0. 1.],[0. 1.],1.0000000022652265,1.0000000022652265,0.7635000017295004,0.424932642683583,0.0,0.7635000017295004,0.424932642683583,0.0
472,42,1.0,[0. 1.],[0. 1.],1.0000000249344072,1.0000000249344072,0.7635000190374198,0.424932652316458,0.0,0.7635000190374198,0.424932652316458,0.0
473,43,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
474,43,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
475,43,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
476,43,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
477,43,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
478,43,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
479,43,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
480,43,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
481,43,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
482,43,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
483,43,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
484,44,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
485,44,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
486,44,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
487,44,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
488,44,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
489,44,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
490,44,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
491,44,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
492,44,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
493,44,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
494,44,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
495,45,0.0,[0.429 0.571],[0.429 0.571],0.7714285714286794,0.7714285714289263,1.2808714285715221,0.8374538444416606,0.32653061224513513,1.2808714285721485,0.8374538444422752,0.32653061224513513
496,45,0.1,[0.409 0.591],[0.409 0.591],0.7522419950521949,0.7522419950539233,1.2533582704993809,0.8200897030118347,0.34947040688876263,1.253358270503767,0.8200897030161457,0.34947040688876263
497,45,0.2,[0.39 0.61],[0.39 0.61],0.7352740997689348,0.7352740998514313,1.2279335608843995,0.8034699507625231,0.37164345576048097,1.2279335610937756,0.8034699509685967,0.37164345576048097
498,45,0.30000000000000004,[0.373 0.627],[0.373 0.627],0.7202287294914719,0.720228730331663,1.2043733414771207,0.7875532876527532,0.3930575330855404,1.2043733436095263,0.7875532897528643,0.3930575330855404
499,45,0.4,[0.357 0.643],[0.357 0.643],0.7068558799832579,0.7068558843699614,1.1824840718197216,0.7723035035162215,0.3818842830486418,1.1824840829531749,0.7723035144805672,0.3818842830486418
500,45,0.5,[0.341 0.659],[0.341 0.659],0.6949434600645119,0.6949434757913422,1.1620976880033118,0.7576880932523959,0.34979174699896504,1.1620977279180076,0.7576881325353105,0.34979174699896504
501,45,0.6000000000000001,[1. 0.],[1. 0.],1.8000000000000043,1.8000000000000043,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
502,45,0.7000000000000001,[1. 0.],[1. 0.],1.800000000000004,1.800000000000004,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
503,45,0.8,[1. 0.],[1. 0.],1.8000000000000045,1.8000000000000045,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
504,45,0.9,[1. 0.],[1. 0.],1.7999999853566795,1.7999999853566795,2.232299981839842,1.3090976595032524,0.0,2.232299981839842,1.3090976595032524,0.0
505,45,1.0,[1. 0.],[1. 0.],1.7999999842915129,1.7999999842915129,2.2322999805188575,1.3090976587285816,0.0,2.2322999805188575,1.3090976587285816,0.0
506,46,0.0,[0. 1.],[0. 1.],1.000000008716652,1.000000008716652,0.7635000066551638,0.4249326454250044,0.0,0.7635000066551638,0.4249326454250044,0.0
507,46,0.1,[0. 1.],[0. 1.],1.0000000087890617,1.0000000087890617,0.7635000067104487,0.4249326454557736,0.0,0.7635000067104487,0.4249326454557736,0.0
508,46,0.2,[0. 1.],[0. 1.],1.0000000014991335,1.0000000014991335,0.7635000011445885,0.4249326423580452,0.0,0.7635000011445885,0.4249326423580452,0.0
509,46,0.30000000000000004,[0. 1.],[0. 1.],1.0000000015489434,1.0000000015489434,0.7635000011826184,0.424932642379211,0.0,0.7635000011826184,0.424932642379211,0.0
510,46,0.4,[0. 1.],[0. 1.],1.0000000016186104,1.0000000016186104,0.7635000012358091,0.4249326424088148,0.0,0.7635000012358091,0.4249326424088148,0.0
511,46,0.5,[0. 1.],[0. 1.],1.0000000017081456,1.0000000017081456,0.763500001304169,0.4249326424468613,0.0,0.763500001304169,0.4249326424468613,0.0
512,46,0.6000000000000001,[0. 1.],[0. 1.],1.0000000018175612,1.0000000018175612,0.7635000013877079,0.4249326424933555,0.0,0.7635000013877079,0.4249326424933555,0.0
513,46,0.7000000000000001,[0. 1.],[0. 1.],1.00000000194687,1.00000000194687,0.7635000014864352,0.42493264254830293,0.0,0.7635000014864352,0.42493264254830293,0.0
514,46,0.8,[0. 1.],[0. 1.],1.000000002096086,1.000000002096086,0.7635000016003618,0.42493264261170977,0.0,0.7635000016003618,0.42493264261170977,0.0
515,46,0.9,[0. 1.],[0. 1.],1.0000000022652265,1.0000000022652265,0.7635000017295004,0.424932642683583,0.0,0.7635000017295004,0.424932642683583,0.0
516,46,1.0,[0. 1.],[0. 1.],1.0000000249344072,1.0000000249344072,0.7635000190374198,0.424932652316458,0.0,0.7635000190374198,0.424932652316458,0.0
517,47,0.0,[0.8 0.2],[0.8 0.2],0.9600000000009843,0.9600000000005151,1.8652920000022875,1.122329075957689,0.04000000000055172,1.8652920000010964,1.1223290759567395,0.04000000000055172
518,47,0.1,[0.812 0.188],[0.812 0.188],0.9721440000010433,0.9721440000007412,1.886279683202106,1.1318590565719835,0.03534400000001676,1.8862796832013384,1.1318590565713802,0.03534400000001676
519,47,0.2,[0.824 0.176],[0.824 0.176],0.9845760000162544,0.9845760000134687,1.9073992128297155,1.1415380780103164,0.030975999996672526,1.9073992128226451,1.141538078004831,0.030975999996672526
520,47,0.30000000000000004,[0.836 0.164],[0.836 0.164],0.9972960000906814,0.9972960000780148,1.9286505889612602,1.151379409863452,0.0268959999807012,1.9286505889291121,1.1513794098388688,0.0268959999807012
521,47,0.4,[0.848 0.152],[0.848 0.152],1.0103040003410961,1.0103040003008843,1.95003381179512,1.1613963822388789,0.02310399993163121,1.9500338116930622,1.1613963821620006,0.02310399993163121
522,47,0.5,[0.86 0.14],[0.86 0.14],1.0236000009988233,1.0236000008998327,1.9715488817141185,1.1716023640262387,0.019599999816551587,1.9715488814628814,1.1716023638399231,0.019599999816551587
523,47,0.6000000000000001,[0.872 0.128],[0.872 0.128],1.037184002498496,1.0371840022940109,1.9931957994226757,1.1820107407101705,0.016383999585754653,1.9931957989036924,1.1820107403315094,0.016383999585754653
524,47,0.7000000000000001,[0.884 0.116],[0.884 0.116],1.0510560056376104,1.0510560052675577,2.014974566191013,1.1926348918387413,0.013455999166557417,2.01497456525182,1.1926348911649858,0.013455999166557417
525,47,0.8,[0.896 0.104],[0.896 0.104],1.0652160118684155,1.0652160112710312,2.03688518429862,1.203488168300637,0.01081599845525407,2.036885182782459,1.203488167231945,0.01081599845525407
526,47,0.9,[0. 1.],[0. 1.],0.7999999896456628,0.7999999896456628,0.7634999901180793,0.4249326362211446,0.0,0.7634999901180793,0.4249326362211446,0.0
527,47,1.0,[0. 1.],[0. 1.],0.7999999884166117,0.7999999884166117,0.7634999889451037,0.4249326355683147,0.0,0.7634999889451037,0.4249326355683147,0.0
528,48,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
529,48,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
530,48,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
531,48,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
532,48,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
533,48,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
534,48,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
535,48,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
536,48,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
537,48,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
538,48,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
539,49,0.0,[0. 1.],[0. 1.],1.0000000097113808,1.0000000097113808,0.763500007414639,0.4249326458476971,0.0,0.763500007414639,0.4249326458476971,0.0
540,49,0.1,[0. 1.],[0. 1.],1.0000000097788122,1.0000000097788122,0.7635000074661232,0.424932645876351,0.0,0.7635000074661232,0.424932645876351,0.0
541,49,0.2,[0. 1.],[0. 1.],1.0000000000686502,1.0000000000686502,0.7635000000524146,0.42493264175018614,0.0,0.7635000000524146,0.42493264175018614,0.0
542,49,0.30000000000000004,[0. 1.],[0. 1.],1.0000000106560878,1.0000000106560878,0.763500008135923,0.42493264624913396,0.0,0.763500008135923,0.42493264624913396,0.0
543,49,0.4,[0. 1.],[0. 1.],1.0000000048469742,1.0000000048469742,0.7635000037006648,0.42493264378065193,0.0,0.7635000037006648,0.42493264378065193,0.0
544,49,0.5,[0. 1.],[0. 1.],1.0000000000153384,1.0000000000153384,0.7635000000117111,0.42493264172753215,0.0,0.7635000000117111,0.42493264172753215,0.0
545,49,0.6000000000000001,[0. 1.],[0. 1.],1.0000000000266964,1.0000000000266964,0.763500000020383,0.42493264173235856,0.0,0.763500000020383,0.42493264173235856,0.0
546,49,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
547,49,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
548,49,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
549,49,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
550,50,0.0,[0.571 0.429],[0.571 0.429],0.34285714285727076,0.34285714285727076,1.4907000000006807,0.952580514505098,0.1836734693878143,1.490700000000464,0.952580514504894,0.1836734693878143
551,50,0.1,[1. 0.],[1. 0.],0.599999987620829,0.599999987620829,2.2322999539432944,1.3090976431437549,0.0,2.2322999539432944,1.3090976431437549,0.0
552,50,0.2,[1. 0.],[1. 0.],0.5999999873463361,0.5999999873463361,2.2322999529220433,1.3090976425448582,0.0,2.2322999529220433,1.3090976425448582,0.0
553,50,0.30000000000000004,[1. 0.],[1. 0.],0.5999999868926778,0.5999999868926778,2.232299951234207,1.3090976415550533,0.0,2.232299951234207,1.3090976415550533,0.0
554,50,0.4,[1. 0.],[1. 0.],0.5999999862572614,0.5999999862572614,2.2322999488701405,1.3090976401686831,0.0,2.2322999488701405,1.3090976401686831,0.0
555,50,0.5,[1. 0.],[1. 0.],0.5999999854366541,0.5999999854366541,2.2322999458170716,1.309097638378258,0.0,2.2322999458170716,1.309097638378258,0.0
556,50,0.6000000000000001,[1. 0.],[1. 0.],0.5999999844265665,0.5999999844265665,2.2322999420590404,1.309097636174419,0.0,2.2322999420590404,1.309097636174419,0.0
557,50,0.7000000000000001,[1. 0.],[1. 0.],0.5999999832218381,0.5999999832218381,2.2322999375768484,1.3090976335459068,0.0,2.2322999375768484,1.3090976335459068,0.0
558,50,0.8,[1. 0.],[1. 0.],0.5999999818164328,0.5999999818164328,2.2322999323480377,1.3090976304795523,0.0,2.2322999323480377,1.3090976304795523,0.0
559,50,0.9,[0. 1.],[0. 1.],0.7999999972814043,0.7999999972814043,0.7634999974054401,0.4249326402769893,0.0,0.7634999974054401,0.4249326402769893,0.0
560,50,1.0,[0. 1.],[0. 1.],0.7999999971265849,0.7999999971265849,0.7634999972576845,0.4249326401947546,0.0,0.7634999972576845,0.4249326401947546,0.0
