K,n,seed,gamma,alpha,eps,kappa,tau,small_time_s,small_success,small_eta,mcp_time_s,mcp_success,mcp_eta
5,5,50639,0.5,0.05,0.01,3,5,19.287838417105377,True,0.00900909913858644,0.132402999792248,True,-1.081912337497215e-13
5,5,50640,0.5,0.05,0.01,3,5,29.763643709011376,True,0.00385117770053911,0.1103491666726768,True,-7.109723920706301e-11
5,5,50641,0.5,0.05,0.01,3,5,18.372436665929854,True,0.007341732857216621,0.11345441685989499,True,4.440892098500626e-16
5,5,50642,0.5,0.05,0.01,3,5,129.62597595807165,True,0.005261665676884686,0.09906137501820922,True,2.000699605986256e-11
5,10,51123,0.5,0.05,0.01,4,5,375.08922275016084,True,0.003731679673103394,0.16969620808959007,True,-2.1350254897356535e-10
5,10,51124,0.5,0.05,0.01,4,5,239.7138715828769,True,0.006057592516427679,0.20129233319312334,True,9.992007221626409e-16
5,10,51125,0.5,0.05,0.01,4,5,58.54022933309898,True,0.00882303570517251,0.23653212515637279,True,1.614220423995505e-10
5,10,51126,0.5,0.05,0.01,4,5,70.72202112525702,True,0.002198278872467374,0.1767242499627173,True,1.0861311849907906e-12
5,10,51127,0.5,0.05,0.01,4,5,3150.1588744171895,False,0.011808664566154481,0.29255595803260803,True,-4.02329281001812e-11
5,10,51128,0.5,0.05,0.01,4,5,12.188775582704693,True,0.008025625794388258,0.1528072082437575,True,6.778688721453818e-12
5,10,51129,0.5,0.05,0.01,4,5,299.8167566251941,True,0.009966195720863658,0.2586605418473482,True,3.3306690738754696e-16
5,10,51130,0.5,0.05,0.01,4,5,189.46753766713664,True,0.004899999739550798,0.20267766574397683,True,-8.176570531759353e-12
5,10,51131,0.5,0.05,0.01,4,5,108.26283120829612,True,0.008767291140384326,0.2716903751716018,True,-3.4713676377862157e-10
5,10,51132,0.5,0.05,0.01,4,5,43.06211783410981,True,0.00704786300559368,0.17762645799666643,True,-9.636846876048821e-11
5,10,51133,0.5,0.05,0.01,4,5,204.16697345906869,True,7.771561172376096e-16,0.187351583968848,True,7.771561172376096e-16
5,10,51134,0.5,0.05,0.01,4,5,52.969787457957864,True,0.008921333463639214,0.1640237090177834,True,-5.866862551329177e-12
5,10,51135,0.5,0.05,0.01,4,5,238.73516441741958,True,0.008590494236529134,0.15994866704568267,True,-3.1108449149996886e-12
5,10,51136,0.5,0.05,0.01,4,5,9.289343084208667,True,0.0032931357421076557,0.19585645804181695,True,6.661338147750939e-16
5,10,51137,0.5,0.05,0.01,4,5,40.23940045805648,True,0.004129615648170493,0.18780187470838428,False,0.04598116345921621
5,10,51138,0.5,0.05,0.01,4,5,612.1320417919196,True,0.007204741254034364,0.19398633297532797,True,2.1094237467877974e-15
5,10,51139,0.5,0.05,0.01,4,5,3903.5445096250623,False,0.013527778530914358,0.23218545923009515,True,-3.65285579562169e-12
5,10,51140,0.5,0.05,0.01,4,5,2628.2333394577727,False,0.010316335582866376,0.2863082499243319,True,5.84267911829528e-10
5,10,51141,0.5,0.05,0.01,4,5,2563.223731165752,True,0.008455349110648713,0.18842083401978016,True,-7.217559883088143e-13
5,10,51142,0.5,0.05,0.01,4,5,146.74659679085016,True,0.0033434537949609267,0.3156147920526564,True,9.244827126053679e-13
